seed,trial,num_vehicles,num_requests,real_quantum_hardware,request_id,served,slack,detour_factor
1407051,10,70,140,0,41,1,2683.0,1.0250715826898804
1407051,10,70,140,0,42,1,1647.0,1.0341398523946894
1407051,10,70,140,0,43,1,2802.0,0.9179561537518651
1407051,10,70,140,0,44,1,3526.0,1.2087364417962436
1407051,10,70,140,0,45,1,1457.0,1.2888120273200128
1407051,10,70,140,0,46,0,3261.0,
1407051,10,70,140,0,47,1,4074.0,0.9753196082620281
1407051,10,70,140,0,48,1,1851.0,1.4818359746543013
1407051,10,70,140,0,49,1,2441.0,1.162682547302021
1407051,10,70,140,0,50,1,4027.0,1.0764545878663914
1407051,10,70,140,0,51,1,3631.0,0.7183550977156624
1407051,10,70,140,0,52,1,4531.0,1.428592159436048
1407051,10,70,140,0,53,1,2066.0,1.2847556901879436
1407051,10,70,140,0,54,1,3240.0,0.653908127516545
1407051,10,70,140,0,55,1,3962.0,1.0341398523946894
1407051,10,70,140,0,56,1,3003.0,1.384758594163108
1407051,10,70,140,0,57,1,3617.0,1.5863684097280877
1407051,10,70,140,0,58,1,2281.0,1.404648253157235
1407051,10,70,140,0,59,1,3305.0,1.413930847528314
1407051,10,70,140,0,60,1,1728.0,1.4498920056206532
1407051,10,70,140,0,61,1,2170.0,1.1291363465882014
1407051,10,70,140,0,62,1,3990.0,1.2117826583522788
1407051,10,70,140,0,63,1,4263.0,1.5155781389133562
1407051,10,70,140,0,64,1,3442.0,1.0713264781306087
1407051,10,70,140,0,65,1,3073.0,1.162682547302021
1407051,10,70,140,0,66,1,3902.0,0.8020578559247875
1407051,10,70,140,0,67,1,3346.0,1.083662145081164
1407051,10,70,140,0,68,1,2172.0,1.413930847528314
1407051,10,70,140,0,69,1,1210.0,0.88514327689841
1407051,10,70,140,0,70,1,3189.0,1.4570814209184353
1407051,10,70,140,0,71,1,3453.0,0.8745182960644066
1407051,10,70,140,0,72,1,4441.0,0.8814530993343134
1407051,10,70,140,0,73,1,4033.0,1.1316197632885776
1407051,10,70,140,0,74,1,1610.0,1.461220899908298
1407051,10,70,140,0,75,1,2261.0,0.88514327689841
1407051,10,70,140,0,76,0,3999.0,
1407051,10,70,140,0,77,1,2523.0,0.8020578559247875
1407051,10,70,140,0,78,1,4339.0,1.0644017672192427
1407051,10,70,140,0,79,1,3455.0,0.963967197971322
1407051,10,70,140,0,80,1,4272.0,1.2888120273200128
1407051,10,70,140,0,81,1,1445.0,1.1333763594094
1407051,10,70,140,0,82,1,2523.0,1.1121311852488807
1407051,10,70,140,0,83,1,1726.0,1.2462276777410277
1407051,10,70,140,0,84,1,1227.0,1.1425465044971386
1407051,10,70,140,0,85,1,2922.0,1.3222682769601488
1407051,10,70,140,0,86,0,4788.0,
1407051,10,70,140,0,87,1,4338.0,1.7224491327708173
1407051,10,70,140,0,88,1,3759.0,1.1393829603574936
1407051,10,70,140,0,89,1,4489.0,1.2117826583522788
1407051,10,70,140,0,90,1,4583.0,0.8883456137620611
1407051,10,70,140,0,91,1,2188.0,0.8866517370108921
1407051,10,70,140,0,92,1,2865.0,1.1930910886281738
1407051,10,70,140,0,93,1,3676.0,1.0231615506476335
1407051,10,70,140,0,94,1,3646.0,1.2847556901879436
1407051,10,70,140,0,95,1,4586.0,0.7893990764718262
1407051,10,70,140,0,96,1,1833.0,1.3734338480313786
1407051,10,70,140,0,97,1,2470.0,0.9422651292560674
1407051,10,70,140,0,98,1,3694.0,1.2708187512405662
1407051,10,70,140,0,99,1,1967.0,0.962753735395563
1407051,10,70,140,0,100,1,2454.0,1.6524788141505664
1407051,10,70,140,0,101,0,2989.0,
1407051,10,70,140,0,102,1,3248.0,1.1316197632885776
1407051,10,70,140,0,103,1,2391.0,1.7224491327708173
1407051,10,70,140,0,104,1,2023.0,1.1640373092840817
1407051,10,70,140,0,105,1,1739.0,0.8814530993343134
1407051,10,70,140,0,106,1,3805.0,1.2462276777410277
1407051,10,70,140,0,107,1,1856.0,1.1333763594094
1407051,10,70,140,0,108,1,3072.0,1.0713264781306087
1407051,10,70,140,0,109,1,1748.0,0.8883456137620611
1407051,10,70,140,0,110,1,2868.0,0.9179561537518651
1407051,10,70,140,0,111,1,3356.0,1.4570814209184353
1407051,10,70,140,0,112,1,3621.0,1.207069617536908
1407051,10,70,140,0,113,1,1235.0,1.1121311852488807
1407051,10,70,140,0,114,1,3481.0,0.8553656662852718
1407051,10,70,140,0,115,1,4794.0,0.9753196082620281
1407051,10,70,140,0,116,0,4326.0,
1407051,10,70,140,0,117,1,2258.0,1.1044042126398808
1407051,10,70,140,0,118,1,1411.0,1.2708187512405662
1407051,10,70,140,0,119,1,3340.0,1.207069617536908
1407051,10,70,140,0,120,1,3465.0,1.3222682769601488
1407051,10,70,140,0,121,1,3948.0,1.0764545878663914
1407051,10,70,140,0,122,1,3329.0,1.0035940078087988
1407051,10,70,140,0,123,1,4445.0,1.3734338480313786
1407051,10,70,140,0,124,1,2975.0,0.7779673767666005
1407051,10,70,140,0,125,1,2431.0,1.1930910886281738
1407051,10,70,140,0,126,1,1919.0,1.2087364417962436
1407051,10,70,140,0,127,1,2102.0,0.7687218173947548
1407051,10,70,140,0,128,1,2370.0,1.4818359746543013
1407051,10,70,140,0,129,1,4639.0,1.1882880666621303
1407051,10,70,140,0,130,1,1525.0,1.1044042126398808
1407051,10,70,140,0,131,1,3112.0,1.0183057701710145
1407051,10,70,140,0,132,1,4404.0,1.4306197929133435
1407051,10,70,140,0,133,1,1392.0,0.8553656662852718
1407051,10,70,140,0,134,1,1967.0,0.7687218173947548
1407051,10,70,140,0,135,1,2215.0,1.5285206095251582
1407051,10,70,140,0,136,1,2051.0,1.1025990270535935
1407051,10,70,140,0,137,1,2300.0,1.1025990270535935
1407051,10,70,140,0,138,1,3344.0,1.1640373092840817
1407051,10,70,140,0,139,1,3091.0,0.753869836146902
1407051,10,70,140,0,140,1,2646.0,1.083662145081164
808042,1,80,80,0,1,0,4422.0,
808042,1,80,80,0,2,1,2477.0,0.8571040808332206
808042,1,80,80,0,3,1,1382.0,1.4769973735490978
808042,1,80,80,0,4,1,3159.0,1.4400887822097919
808042,1,80,80,0,5,1,4394.0,1.1564603052002742
808042,1,80,80,0,6,1,4778.0,1.8375378172735293
808042,1,80,80,0,7,1,3780.0,1.4123481312181474
808042,1,80,80,0,8,1,2782.0,1.4769973735490978
808042,1,80,80,0,9,1,1777.0,1.3230045066521752
808042,1,80,80,0,10,0,3723.0,
808042,1,80,80,0,11,1,2328.0,0.9134850170095109
808042,1,80,80,0,12,1,2614.0,1.1310849352893244
808042,1,80,80,0,13,1,1531.0,1.025775092084296
808042,1,80,80,0,14,1,4772.0,1.432714127568045
808042,1,80,80,0,15,1,4749.0,1.071905196869279
808042,1,80,80,0,16,1,2998.0,1.0851160168431437
808042,1,80,80,0,17,1,2838.0,1.4432527999750766
808042,1,80,80,0,18,1,2715.0,0.9748504355735925
808042,1,80,80,0,19,1,2239.0,1.9007518967331385
808042,1,80,80,0,20,1,1344.0,1.4162785786262955
808042,1,80,80,0,21,1,2698.0,1.0043903898376856
808042,1,80,80,0,22,1,1727.0,1.4400887822097919
808042,1,80,80,0,23,1,2001.0,1.1200547314216405
808042,1,80,80,0,24,1,3516.0,1.1170973638955208
808042,1,80,80,0,25,1,2045.0,1.254507563746393
808042,1,80,80,0,26,1,3631.0,0.9134850170095109
808042,1,80,80,0,27,1,2903.0,1.0000020240169853
808042,1,80,80,0,28,1,1657.0,1.3230045066521752
808042,1,80,80,0,29,1,3526.0,1.0712359223676715
808042,1,80,80,0,30,1,3279.0,1.1564603052002742
808042,1,80,80,0,31,1,4471.0,1.2933773693683563
808042,1,80,80,0,32,1,1557.0,1.2342372978811662
808042,1,80,80,0,33,1,2976.0,1.496362769507867
808042,1,80,80,0,34,1,3760.0,1.2027964891589111
808042,1,80,80,0,35,0,2625.0,
808042,1,80,80,0,36,1,2660.0,1.432714127568045
808042,1,80,80,0,37,1,3800.0,1.1310849352893244
808042,1,80,80,0,38,1,1466.0,1.9007518967331385
808042,1,80,80,0,39,1,1368.0,1.4123481312181474
808042,1,80,80,0,40,1,3333.0,1.496362769507867
808042,1,80,80,0,41,1,2775.0,1.025775092084296
808042,1,80,80,0,42,1,2136.0,2.023011517877918
808042,1,80,80,0,43,1,1970.0,0.9786330649128564
808042,1,80,80,0,44,1,3505.0,1.2027964891589111
808042,1,80,80,0,45,1,1241.0,0.8888408322111573
808042,1,80,80,0,46,1,4449.0,1.2933773693683563
808042,1,80,80,0,47,1,3679.0,0.9748504355735925
808042,1,80,80,0,48,1,4655.0,1.0851160168431437
808042,1,80,80,0,49,1,2066.0,1.6186517923635624
808042,1,80,80,0,50,1,2788.0,0.9645883819547072
808042,1,80,80,0,51,0,2372.0,
808042,1,80,80,0,52,1,3758.0,1.4162785786262955
808042,1,80,80,0,53,0,2232.0,
808042,1,80,80,0,54,1,2010.0,2.023011517877918
808042,1,80,80,0,55,1,1768.0,0.8571040808332206
808042,1,80,80,0,56,1,4463.0,1.9137473550175084
808042,1,80,80,0,57,1,2437.0,1.0901093014391527
808042,1,80,80,0,58,1,3557.0,1.2092750408690778
808042,1,80,80,0,59,1,2374.0,1.2342372978811662
808042,1,80,80,0,60,1,2145.0,1.1442478237829898
808042,1,80,80,0,61,1,4721.0,1.4432527999750766
808042,1,80,80,0,62,1,3235.0,1.0712359223676715
808042,1,80,80,0,63,1,2269.0,1.0043903898376856
808042,1,80,80,0,64,1,3664.0,1.254507563746393
808042,1,80,80,0,65,1,4614.0,1.1442478237829898
808042,1,80,80,0,66,1,1495.0,1.0901093014391527
808042,1,80,80,0,67,1,3369.0,0.8888408322111573
808042,1,80,80,0,68,1,2698.0,1.1200547314216405
808042,1,80,80,0,69,1,1511.0,0.9786330649128564
808042,1,80,80,0,70,1,3301.0,1.6186517923635624
808042,1,80,80,0,71,0,2085.0,
808042,1,80,80,0,72,1,2075.0,1.071905196869279
808042,1,80,80,0,73,1,3292.0,1.8375378172735293
808042,1,80,80,0,74,1,2294.0,1.0000020240169853
808042,1,80,80,0,75,1,2631.0,1.3690260557301475
808042,1,80,80,0,76,1,4161.0,1.2092750408690778
808042,1,80,80,0,77,1,4596.0,1.3690260557301475
808042,1,80,80,0,78,1,3862.0,0.9645883819547072
808042,1,80,80,0,79,1,4212.0,1.9137473550175084
808042,1,80,80,0,80,1,2294.0,1.1170973638955208
808043,2,80,80,0,1,1,4735.0,1.8678539922923376
808043,2,80,80,0,2,1,1675.0,1.2993508349583631
808043,2,80,80,0,3,1,4563.0,1.73561841819937
808043,2,80,80,0,4,1,4631.0,1.0575171433184245
808043,2,80,80,0,5,1,1804.0,1.0563248993552745
808043,2,80,80,0,6,1,4674.0,0.8383892201557559
808043,2,80,80,0,7,1,1362.0,1.1603517062046715
808043,2,80,80,0,8,1,2066.0,1.773974057877804
808043,2,80,80,0,9,1,1483.0,1.3646756780799245
808043,2,80,80,0,10,1,4645.0,1.1821133739291032
808043,2,80,80,0,11,1,2007.0,0.9066725757994236
808043,2,80,80,0,12,0,1538.0,
808043,2,80,80,0,13,1,1499.0,1.5324476106286724
808043,2,80,80,0,14,1,1684.0,1.2993508349583631
808043,2,80,80,0,15,1,3466.0,1.2270806171047828
808043,2,80,80,0,16,1,2608.0,0.91313379093512
808043,2,80,80,0,17,1,3057.0,1.0321180716835858
808043,2,80,80,0,18,1,3568.0,1.1475626637903171
808043,2,80,80,0,19,0,3050.0,
808043,2,80,80,0,20,1,2298.0,0.91313379093512
808043,2,80,80,0,21,1,4095.0,1.8678539922923376
808043,2,80,80,0,22,1,2333.0,1.0575171433184245
808043,2,80,80,0,23,1,4529.0,2.2114648032712747
808043,2,80,80,0,24,1,3262.0,1.1890263265361865
808043,2,80,80,0,25,1,3976.0,0.9502764385119061
808043,2,80,80,0,26,1,4050.0,1.5030451337403343
808043,2,80,80,0,27,1,4105.0,1.4436028436505803
808043,2,80,80,0,28,1,3319.0,1.1475626637903171
808043,2,80,80,0,29,1,4193.0,1.050879048097966
808043,2,80,80,0,30,0,2033.0,
808043,2,80,80,0,31,1,1853.0,0.9693108528037424
808043,2,80,80,0,32,1,1943.0,1.5324476106286724
808043,2,80,80,0,33,1,4773.0,0.8829389365417938
808043,2,80,80,0,34,1,3099.0,1.26810695810675
808043,2,80,80,0,35,1,3984.0,1.7869943721811017
808043,2,80,80,0,36,1,3660.0,0.9550253174554428
808043,2,80,80,0,37,0,1546.0,
808043,2,80,80,0,38,1,4793.0,0.8463290978346468
808043,2,80,80,0,39,1,1282.0,1.2236005630053428
808043,2,80,80,0,40,1,1495.0,0.8829389365417938
808043,2,80,80,0,41,1,1452.0,1.7869943721811017
808043,2,80,80,0,42,1,3533.0,1.5167072391236347
808043,2,80,80,0,43,1,3769.0,1.2236005630053428
808043,2,80,80,0,44,1,4733.0,1.73561841819937
808043,2,80,80,0,45,1,3072.0,0.8463290978346468
808043,2,80,80,0,46,1,4540.0,1.2053829182998101
808043,2,80,80,0,47,1,3805.0,1.1821133739291032
808043,2,80,80,0,48,1,1440.0,1.0563248993552745
808043,2,80,80,0,49,1,2517.0,1.3646756780799245
808043,2,80,80,0,50,1,4436.0,0.7528968392810391
808043,2,80,80,0,51,1,2278.0,1.334272005759337
808043,2,80,80,0,52,1,1812.0,0.9066725757994236
808043,2,80,80,0,53,1,1252.0,1.334272005759337
808043,2,80,80,0,54,1,2160.0,1.050879048097966
808043,2,80,80,0,55,1,2138.0,1.436148624418315
808043,2,80,80,0,56,1,2076.0,1.5030451337403343
808043,2,80,80,0,57,1,3034.0,1.1890263265361865
808043,2,80,80,0,58,1,1717.0,1.4436028436505803
808043,2,80,80,0,59,0,2398.0,
808043,2,80,80,0,60,1,4099.0,1.26810695810675
808043,2,80,80,0,61,1,3350.0,1.5167072391236347
808043,2,80,80,0,62,1,3874.0,1.2270806171047828
808043,2,80,80,0,63,1,2458.0,2.2114648032712747
808043,2,80,80,0,64,1,3152.0,0.9502764385119061
808043,2,80,80,0,65,1,2676.0,1.0584844620786378
808043,2,80,80,0,66,1,1669.0,0.8270810738694069
808043,2,80,80,0,67,1,2703.0,1.0584844620786378
808043,2,80,80,0,68,1,3698.0,1.773974057877804
808043,2,80,80,0,69,1,3819.0,0.9550253174554428
808043,2,80,80,0,70,1,3842.0,1.436148624418315
808043,2,80,80,0,71,1,2418.0,0.8270810738694069
808043,2,80,80,0,72,1,2850.0,0.9143849519134666
808043,2,80,80,0,73,1,4195.0,0.9693108528037424
808043,2,80,80,0,74,1,2281.0,1.0321180716835858
808043,2,80,80,0,75,1,4320.0,1.2053829182998101
808043,2,80,80,0,76,0,4138.0,
808043,2,80,80,0,77,1,1730.0,1.1603517062046715
808043,2,80,80,0,78,1,3146.0,0.7528968392810391
808043,2,80,80,0,79,1,4560.0,0.8383892201557559
808043,2,80,80,0,80,1,4334.0,0.9143849519134666
808044,3,80,80,0,1,1,3726.0,1.2520248910016651
808044,3,80,80,0,2,1,2581.0,2.07316279614553
808044,3,80,80,0,3,1,1814.0,0.7921741624591063
808044,3,80,80,0,4,1,1628.0,1.4220018205734724
808044,3,80,80,0,5,1,2847.0,1.0050453137215163
808044,3,80,80,0,6,1,3450.0,1.1263088744348795
808044,3,80,80,0,7,1,1779.0,1.4940389056886592
808044,3,80,80,0,8,1,2090.0,0.8919592857203655
808044,3,80,80,0,9,1,3380.0,0.9625083653303323
808044,3,80,80,0,10,1,1940.0,1.0343820412250686
808044,3,80,80,0,11,1,4160.0,1.176020208087443
808044,3,80,80,0,12,1,3508.0,0.7811653180190101
808044,3,80,80,0,13,1,2286.0,1.4985429659122214
808044,3,80,80,0,14,1,4108.0,1.5280594257306614
808044,3,80,80,0,15,1,1941.0,1.1558125909127037
808044,3,80,80,0,16,1,3408.0,0.7811653180190101
808044,3,80,80,0,17,1,2163.0,1.5280594257306614
808044,3,80,80,0,18,1,1253.0,0.9095351833381371
808044,3,80,80,0,19,1,2748.0,1.1919545117219998
808044,3,80,80,0,20,1,4260.0,1.2499831953145235
808044,3,80,80,0,21,1,4788.0,1.0410394094511912
808044,3,80,80,0,22,1,2687.0,1.4220018205734724
808044,3,80,80,0,23,1,1964.0,1.5981307673127974
808044,3,80,80,0,24,1,2231.0,1.1919545117219998
808044,3,80,80,0,25,0,2590.0,
808044,3,80,80,0,26,1,2254.0,1.0410394094511912
808044,3,80,80,0,27,1,3939.0,1.0343820412250686
808044,3,80,80,0,28,1,2041.0,0.9095351833381371
808044,3,80,80,0,29,0,3530.0,
808044,3,80,80,0,30,1,4767.0,0.8665893388471431
808044,3,80,80,0,31,1,3668.0,1.1263088744348795
808044,3,80,80,0,32,1,2615.0,0.9428694664348432
808044,3,80,80,0,33,1,3054.0,1.6301659122156735
808044,3,80,80,0,34,1,2636.0,1.361099010578897
808044,3,80,80,0,35,1,1680.0,1.153621171657243
808044,3,80,80,0,36,1,3602.0,2.28161023638403
808044,3,80,80,0,37,1,2513.0,1.1393367775305958
808044,3,80,80,0,38,1,4153.0,1.0690623606686989
808044,3,80,80,0,39,1,2693.0,0.9059943399273881
808044,3,80,80,0,40,1,2837.0,1.6301659122156735
808044,3,80,80,0,41,1,4588.0,0.7921741624591063
808044,3,80,80,0,42,1,2979.0,1.3500207153708053
808044,3,80,80,0,43,1,3881.0,1.2499831953145235
808044,3,80,80,0,44,1,2263.0,1.361099010578897
808044,3,80,80,0,45,1,2358.0,1.0846615797339447
808044,3,80,80,0,46,1,1456.0,1.3507101038024916
808044,3,80,80,0,47,1,1409.0,0.8665893388471431
808044,3,80,80,0,48,1,2656.0,1.176020208087443
808044,3,80,80,0,49,1,3046.0,1.0846615797339447
808044,3,80,80,0,50,1,3279.0,1.153621171657243
808044,3,80,80,0,51,1,3620.0,1.3381057837047905
808044,3,80,80,0,52,1,2162.0,0.9507042106282869
808044,3,80,80,0,53,1,2320.0,1.3381057837047905
808044,3,80,80,0,54,1,4079.0,0.9625083653303323
808044,3,80,80,0,55,1,2038.0,1.883386046121945
808044,3,80,80,0,56,1,1639.0,1.4940389056886592
808044,3,80,80,0,57,1,2833.0,1.883386046121945
808044,3,80,80,0,58,1,1802.0,1.2520248910016651
808044,3,80,80,0,59,1,3649.0,0.9428694664348432
808044,3,80,80,0,60,1,2592.0,1.0690623606686989
808044,3,80,80,0,61,1,1707.0,1.1595223682772855
808044,3,80,80,0,62,1,2102.0,1.000001236362917
808044,3,80,80,0,63,1,2298.0,1.5981307673127974
808044,3,80,80,0,64,1,2416.0,1.3507101038024916
808044,3,80,80,0,65,1,2377.0,0.9507042106282869
808044,3,80,80,0,66,1,2940.0,0.8919592857203655
808044,3,80,80,0,67,1,1657.0,0.9059943399273881
808044,3,80,80,0,68,1,4572.0,1.9429696307861029
808044,3,80,80,0,69,1,1689.0,2.28161023638403
808044,3,80,80,0,70,1,2734.0,1.9429696307861029
808044,3,80,80,0,71,1,2689.0,1.1558125909127037
808044,3,80,80,0,72,0,3450.0,
808044,3,80,80,0,73,1,3909.0,2.07316279614553
808044,3,80,80,0,74,1,4053.0,1.0050453137215163
808044,3,80,80,0,75,1,3212.0,1.000001236362917
808044,3,80,80,0,76,0,3848.0,
808044,3,80,80,0,77,1,2961.0,1.1595223682772855
808044,3,80,80,0,78,1,4128.0,1.1393367775305958
808044,3,80,80,0,79,1,2946.0,1.3500207153708053
808044,3,80,80,0,80,1,3688.0,1.4985429659122214
808045,4,80,80,0,1,1,3052.0,1.2791473444671682
808045,4,80,80,0,2,1,4297.0,1.38267112865287
808045,4,80,80,0,3,1,4683.0,0.8061791972238749
808045,4,80,80,0,4,1,3473.0,1.1271622244027475
808045,4,80,80,0,5,0,2201.0,
808045,4,80,80,0,6,1,1943.0,1.1593403851116222
808045,4,80,80,0,7,1,2587.0,1.1312045775253607
808045,4,80,80,0,8,1,4619.0,1.2192974464124195
808045,4,80,80,0,9,1,4512.0,1.4541306029267211
808045,4,80,80,0,10,1,1754.0,2.1000099822316276
808045,4,80,80,0,11,1,3763.0,1.3310862378560686
808045,4,80,80,0,12,0,2220.0,
808045,4,80,80,0,13,1,1412.0,0.9989305145912957
808045,4,80,80,0,14,1,3764.0,1.2574249991442357
808045,4,80,80,0,15,1,2002.0,1.1815134937665583
808045,4,80,80,0,16,1,3023.0,1.3579785629622705
808045,4,80,80,0,17,1,3116.0,0.8530623799911374
808045,4,80,80,0,18,1,2711.0,1.757758567226323
808045,4,80,80,0,19,1,2694.0,1.47204474071682
808045,4,80,80,0,20,1,2504.0,1.0997420688536605
808045,4,80,80,0,21,1,2723.0,1.2791473444671682
808045,4,80,80,0,22,1,2221.0,0.7169781630281606
808045,4,80,80,0,23,1,4279.0,0.9878818500575354
808045,4,80,80,0,24,1,1306.0,2.3574007090456637
808045,4,80,80,0,25,1,1743.0,1.104508463794462
808045,4,80,80,0,26,1,3916.0,1.285717592654421
808045,4,80,80,0,27,1,1978.0,1.4911187985006755
808045,4,80,80,0,28,1,2611.0,1.4911187985006755
808045,4,80,80,0,29,1,1538.0,2.1000099822316276
808045,4,80,80,0,30,1,3373.0,0.9660264512957403
808045,4,80,80,0,31,1,3004.0,0.8530623799911374
808045,4,80,80,0,32,1,1738.0,1.3579785629622705
808045,4,80,80,0,33,1,3327.0,1.6857384485277163
808045,4,80,80,0,34,1,3730.0,1.165037982919109
808045,4,80,80,0,35,1,3365.0,1.0572731095540895
808045,4,80,80,0,36,1,3377.0,1.1271622244027475
808045,4,80,80,0,37,1,3479.0,2.3574007090456637
808045,4,80,80,0,38,1,1677.0,1.3362090706889012
808045,4,80,80,0,39,1,2183.0,1.1972544442449273
808045,4,80,80,0,40,1,1991.0,1.6857384485277163
808045,4,80,80,0,41,1,2710.0,1.3362090706889012
808045,4,80,80,0,42,1,1977.0,1.2600878859206286
808045,4,80,80,0,43,1,1926.0,0.9671935720241552
808045,4,80,80,0,44,1,2580.0,1.2192974464124195
808045,4,80,80,0,45,1,2364.0,1.47204474071682
808045,4,80,80,0,46,1,4547.0,2.1439758431717295
808045,4,80,80,0,47,1,4564.0,1.1312045775253607
808045,4,80,80,0,48,1,1951.0,0.8061791972238749
808045,4,80,80,0,49,1,3253.0,0.9048754930568355
808045,4,80,80,0,50,1,2172.0,1.1233411237655913
808045,4,80,80,0,51,1,3227.0,1.5424176755150651
808045,4,80,80,0,52,1,1536.0,1.3310862378560686
808045,4,80,80,0,53,1,3973.0,1.5424176755150651
808045,4,80,80,0,54,1,3340.0,1.4541306029267211
808045,4,80,80,0,55,1,4681.0,1.1706837735087394
808045,4,80,80,0,56,1,3701.0,1.1972544442449273
808045,4,80,80,0,57,1,2223.0,0.9878818500575354
808045,4,80,80,0,58,1,3805.0,1.0572731095540895
808045,4,80,80,0,59,1,3262.0,1.2574249991442357
808045,4,80,80,0,60,1,3927.0,0.7169781630281606
808045,4,80,80,0,61,1,2947.0,0.9660264512957403
808045,4,80,80,0,62,1,4794.0,0.9671935720241552
808045,4,80,80,0,63,1,2703.0,1.0997420688536605
808045,4,80,80,0,64,1,4334.0,1.757758567226323
808045,4,80,80,0,65,1,4540.0,1.3731464158053794
808045,4,80,80,0,66,1,3644.0,1.1706837735087394
808045,4,80,80,0,67,1,4586.0,1.3731464158053794
808045,4,80,80,0,68,1,2291.0,1.2600878859206286
808045,4,80,80,0,69,1,3378.0,1.165037982919109
808045,4,80,80,0,70,1,3647.0,0.9048754930568355
808045,4,80,80,0,71,1,3325.0,1.104508463794462
808045,4,80,80,0,72,1,4598.0,1.1815134937665583
808045,4,80,80,0,73,1,4691.0,1.38267112865287
808045,4,80,80,0,74,1,3897.0,1.7384425769811382
808045,4,80,80,0,75,1,3835.0,1.1593403851116222
808045,4,80,80,0,76,1,2706.0,1.7384425769811382
808045,4,80,80,0,77,1,4428.0,0.9989305145912957
808045,4,80,80,0,78,1,4154.0,1.1233411237655913
808045,4,80,80,0,79,1,4727.0,2.1439758431717295
808045,4,80,80,0,80,1,2159.0,1.285717592654421
808046,5,80,80,0,1,1,4633.0,1.2070076706813935
808046,5,80,80,0,2,1,2976.0,0.781759374134286
808046,5,80,80,0,3,1,3010.0,1.5315706946108103
808046,5,80,80,0,4,1,1754.0,1.256006664835623
808046,5,80,80,0,5,1,2517.0,1.950911195300256
808046,5,80,80,0,6,0,2738.0,
808046,5,80,80,0,7,1,3694.0,0.8676190886741336
808046,5,80,80,0,8,1,3750.0,0.8676190886741336
808046,5,80,80,0,9,1,4214.0,1.5572575144785339
808046,5,80,80,0,10,1,2278.0,1.5315706946108103
808046,5,80,80,0,11,1,4086.0,1.0217322041586387
808046,5,80,80,0,12,1,2877.0,2.538458083159896
808046,5,80,80,0,13,1,1924.0,1.1853934470481902
808046,5,80,80,0,14,1,3011.0,1.419115116242686
808046,5,80,80,0,15,1,4611.0,0.781759374134286
808046,5,80,80,0,16,1,3506.0,1.4570312774989267
808046,5,80,80,0,17,1,4264.0,1.182685235081481
808046,5,80,80,0,18,1,2407.0,1.256006664835623
808046,5,80,80,0,19,1,2783.0,1.2506507670366263
808046,5,80,80,0,20,1,2030.0,1.1853934470481902
808046,5,80,80,0,21,1,4218.0,1.3175453452126744
808046,5,80,80,0,22,1,3320.0,0.6396290902903923
808046,5,80,80,0,23,1,3113.0,1.0646699841839287
808046,5,80,80,0,24,1,1619.0,1.4570312774989267
808046,5,80,80,0,25,1,1664.0,1.203306255983741
808046,5,80,80,0,26,1,4560.0,1.1143541299049218
808046,5,80,80,0,27,0,3429.0,
808046,5,80,80,0,28,1,2252.0,0.6396290902903923
808046,5,80,80,0,29,1,4237.0,1.0071884022616422
808046,5,80,80,0,30,1,2864.0,1.0358975018321612
808046,5,80,80,0,31,1,4356.0,0.5817455383105394
808046,5,80,80,0,32,1,1893.0,1.0358975018321612
808046,5,80,80,0,33,1,4622.0,1.0071884022616422
808046,5,80,80,0,34,1,2420.0,1.2196676246407596
808046,5,80,80,0,35,1,1853.0,1.0000009170349327
808046,5,80,80,0,36,1,3358.0,1.419115116242686
808046,5,80,80,0,37,1,3679.0,0.5817455383105394
808046,5,80,80,0,38,1,2245.0,0.9348275866662942
808046,5,80,80,0,39,1,3792.0,1.0646699841839287
808046,5,80,80,0,40,1,3564.0,1.288345443805531
808046,5,80,80,0,41,1,2279.0,1.2506507670366263
808046,5,80,80,0,42,1,4119.0,1.3314635740487373
808046,5,80,80,0,43,1,1445.0,1.4731672436322605
808046,5,80,80,0,44,1,3945.0,1.1143541299049218
808046,5,80,80,0,45,1,2965.0,2.082399752507833
808046,5,80,80,0,46,1,3850.0,1.6293000749585054
808046,5,80,80,0,47,1,4059.0,1.0217322041586387
808046,5,80,80,0,48,1,2964.0,1.5194571922716842
808046,5,80,80,0,49,1,3671.0,1.5572575144785339
808046,5,80,80,0,50,1,3712.0,1.3403919590325966
808046,5,80,80,0,51,1,3255.0,1.950911195300256
808046,5,80,80,0,52,1,1350.0,1.288345443805531
808046,5,80,80,0,53,1,4782.0,1.0565544217875216
808046,5,80,80,0,54,1,3650.0,1.3314635740487373
808046,5,80,80,0,55,0,2635.0,
808046,5,80,80,0,56,1,2243.0,1.2070076706813935
808046,5,80,80,0,57,1,1724.0,0.9969666641003929
808046,5,80,80,0,58,1,3097.0,1.0000009170349327
808046,5,80,80,0,59,1,4198.0,0.9348275866662942
808046,5,80,80,0,60,1,1483.0,1.2196676246407596
808046,5,80,80,0,61,1,4661.0,1.458121086448524
808046,5,80,80,0,62,1,3283.0,0.8225895200382035
808046,5,80,80,0,63,1,1234.0,1.3175453452126744
808046,5,80,80,0,64,1,2069.0,1.203306255983741
808046,5,80,80,0,65,1,2585.0,1.2232227448028623
808046,5,80,80,0,66,1,3945.0,0.9969666641003929
808046,5,80,80,0,67,1,3949.0,1.2232227448028623
808046,5,80,80,0,68,1,3760.0,0.8732937369016487
